"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"7/13/2023 7 a.m. EDT",474455.37,469221.01,468864.37,-2205
US48,"7/13/2023 8 a.m. EDT",488942.09,488187.66,482912.09,-3004
US48,"7/13/2023 9 a.m. EDT",508105.83,511211.51,503311.83,-2598
US48,"7/13/2023 10 a.m. EDT",534043.8,540360.81,529813.8,-2516
US48,"7/13/2023 11 a.m. EDT",564081.82,573159.14,561038.82,-2024
US48,"7/13/2023 12 p.m. EDT",596166.19,605699.14,592941.19,-1854
US48,"7/13/2023 1 p.m. EDT",625059.96,635401.79,621119.96,-1855
US48,"7/13/2023 2 p.m. EDT",649228.23,661199.15,645421.23,-2077
US48,"7/13/2023 3 p.m. EDT",669418.15,680420.32,665926.15,-1858
US48,"7/13/2023 4 p.m. EDT",685130.95,694530.03,681174.95,-1793
US48,"7/13/2023 5 p.m. EDT",696239.34,704312.72,693218.34,-1155
US48,"7/13/2023 6 p.m. EDT",704132.2,707715.99,700965.2,-2162
US48,"7/13/2023 7 p.m. EDT",703292.75,702518.77,700191.75,-2085
US48,"7/13/2023 8 p.m. EDT",693802.61,690430.27,689999.61,-2001
US48,"7/13/2023 9 p.m. EDT",677589.95,672200.77,673777.95,-1686
US48,"7/13/2023 10 p.m. EDT",658264.62,647120.34,653963.62,-658
US48,"7/13/2023 11 p.m. EDT",630261.75,615269.74,624925.75,-517
US48,"7/14/2023 12 a.m. EDT",593827.52,576821.33,588531.52,160
US48,"7/14/2023 1 a.m. EDT",558344.7,541934.39,552853.7,175
US48,"7/14/2023 2 a.m. EDT",528405.74,507668.3,522615.74,886
US48,"7/14/2023 3 a.m. EDT",501861.5,481964.14,496274.5,870
US48,"7/14/2023 4 a.m. EDT",482237.05,465195.71,476785.04,345
US48,"7/14/2023 5 a.m. EDT",470531.34,457152.95,465552.34,-92
US48,"7/14/2023 6 a.m. EDT",469066.32,458976.77,464853.32,-137
