"Region Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
US48,"1/10/2023 3 a.m. EST",426836.9,416225.8,420785.9,-3569
US48,"1/10/2023 4 a.m. EST",424086.0201,416782.2,418665.0201,-3643
US48,"1/10/2023 5 a.m. EST",427255.31,424731.29,421210.31,-4028
US48,"1/10/2023 6 a.m. EST",440253.0501,443450.17,434140.0501,-4357
US48,"1/10/2023 7 a.m. EST",468013.72,468298.02,461981.72,-4779
US48,"1/10/2023 8 a.m. EST",495324.6401,491420.99,491099.6301,-3962
US48,"1/10/2023 9 a.m. EST",505494.7,498924.99,501905.7,-3856
US48,"1/10/2023 10 a.m. EST",500330.17,495455.97,497477.17,-3292
US48,"1/10/2023 11 a.m. EST",489445.2501,486251.23,486099.2501,-3557
US48,"1/10/2023 12 p.m. EST",479267.22,476863.08,475544.22,-2921
US48,"1/10/2023 1 p.m. EST",470998.7001,469926.96,465918.7001,-3411
US48,"1/10/2023 2 p.m. EST",464837.07,463965.03,458984.07,-3802
US48,"1/10/2023 3 p.m. EST",460659.26,460790.09,455032.26,-3720
US48,"1/10/2023 4 p.m. EST",459685.1301,462672.47,454066.1301,-3355
US48,"1/10/2023 5 p.m. EST",462771.59,470911.22,457444.59,-2336
US48,"1/10/2023 6 p.m. EST",474625.11,480960.85,469343.11,-2736
US48,"1/10/2023 7 p.m. EST",485660.6001,490721.02,480615.5901,-3248
US48,"1/10/2023 8 p.m. EST",490072.41,495142.26,485189.41,-3470
US48,"1/10/2023 9 p.m. EST",487827.41,491657.12,483970.41,-3050
US48,"1/10/2023 10 p.m. EST",479417.6401,478886.7,473823.6401,-2959
US48,"1/10/2023 11 p.m. EST",464465.67,460841.98,457883.67,-2947
US48,"1/11/2023 12 a.m. EST",447212.5301,442372.18,441472.5301,-2285
US48,"1/11/2023 1 a.m. EST",432703.53,429785.09,427006.53,-2124
US48,"1/11/2023 2 a.m. EST",422502.77,415990.63,415645.77,-2695
